bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,fips,lotsizesquarefeet
4.0,2.0,2250.0,262920.0,2006.0,6037.0,6998.0
3.0,2.0,1192.0,299583.0,1966.0,6037.0,13102.0
2.0,1.5,1080.0,253812.0,1964.0,6059.0,540.0
2.0,1.0,990.0,70000.0,1951.0,6037.0,5997.0
4.0,2.0,1515.0,206083.0,2010.0,6037.0,7025.0
3.0,2.0,1676.0,58920.0,1954.0,6111.0,7150.0
2.0,1.0,874.0,297955.0,1953.0,6037.0,6034.0
2.0,2.0,1407.0,342885.0,1948.0,6037.0,6887.0
5.0,4.0,3446.0,656000.0,2005.0,6037.0,5887.0
5.0,2.5,1788.0,378784.0,1962.0,6111.0,6865.0
4.0,2.0,1640.0,699000.0,1961.0,6037.0,8499.0
3.0,3.0,2626.0,810427.0,1948.0,6037.0,19222.0
3.0,2.0,1539.0,136104.0,1989.0,6037.0,7581.0
4.0,1.0,1080.0,300000.0,1964.0,6111.0,4184.0
3.0,2.0,1402.0,117408.0,1986.0,6037.0,42194.0
3.0,2.0,1406.0,323615.0,1956.0,6037.0,9086.0
5.0,4.0,3184.0,299396.0,2006.0,6037.0,15460.0
4.0,4.0,1724.0,324879.0,2006.0,6037.0,
3.0,2.0,1345.0,405000.0,1952.0,6037.0,6297.0
3.0,2.0,1455.0,67872.0,1951.0,6037.0,5589.0
3.0,3.5,2700.0,1148420.0,1990.0,6059.0,5000.0
3.0,1.5,1536.0,204480.0,1958.0,6059.0,6500.0
3.0,2.0,1545.0,236364.0,1955.0,6059.0,7500.0
5.0,4.0,2949.0,424096.0,1962.0,6059.0,10000.0
2.0,1.0,1204.0,46653.0,1942.0,6037.0,5925.0
3.0,2.0,1217.0,177403.0,1970.0,6037.0,5599.0
4.0,2.0,1436.0,210000.0,1989.0,6037.0,7303.0
3.0,2.0,1327.0,352885.0,1953.0,6037.0,6937.0
3.0,2.0,1666.0,314466.0,1964.0,6037.0,7502.0
2.0,1.5,1182.0,159400.0,1970.0,6111.0,2450.0
3.0,2.5,1647.0,329639.0,1994.0,6059.0,3100.0
3.0,2.0,1256.0,177263.0,1909.0,6059.0,5934.0
4.0,2.0,1715.0,502160.0,1963.0,6037.0,7645.0
4.0,4.0,2464.0,1096680.0,1987.0,6037.0,539133.0
4.0,2.0,1803.0,489518.0,1972.0,6059.0,5454.0
2.0,1.0,859.0,469000.0,1949.0,6037.0,8049.0
3.0,2.0,1753.0,63941.0,1930.0,6037.0,6251.0
3.0,2.0,1344.0,252090.0,1958.0,6037.0,5183.0
4.0,4.0,3037.0,935000.0,1989.0,6037.0,5149.0
3.0,2.0,1540.0,658365.0,1955.0,6037.0,8931.0
3.0,3.0,1572.0,127945.0,1989.0,6037.0,7485.0
3.0,2.0,1118.0,338000.0,1960.0,6037.0,6900.0
4.0,2.5,2564.0,580573.0,1964.0,6059.0,7000.0
3.0,1.0,1017.0,73607.0,1949.0,6037.0,9360.0
0.0,0.0,1366.0,142806.0,1950.0,6037.0,4646.0
3.0,2.0,2210.0,847346.0,1964.0,6059.0,8346.0
4.0,2.0,1165.0,151184.0,1955.0,6037.0,6248.0
3.0,2.0,1336.0,66643.0,1963.0,6037.0,8275.0
3.0,1.0,1003.0,248916.0,1944.0,6037.0,5004.0
3.0,2.0,1380.0,333720.0,1974.0,6059.0,5000.0
4.0,2.5,2133.0,557000.0,2002.0,6111.0,3500.0
2.0,2.0,1208.0,280750.0,1980.0,6059.0,4324.0
4.0,3.5,2548.0,700000.0,1987.0,6111.0,8761.0
2.0,1.0,816.0,352000.0,1950.0,6037.0,7027.0
4.0,3.0,2254.0,160918.0,1977.0,6059.0,4635.0
4.0,2.0,2122.0,177876.0,1993.0,6037.0,7053.0
4.0,3.0,1701.0,434319.0,1988.0,6037.0,6933.0
4.0,3.0,2552.0,151725.0,2005.0,6037.0,7654.0
3.0,2.0,1538.0,483761.0,1976.0,6059.0,4320.0
3.0,2.0,1447.0,173846.0,1979.0,6037.0,6486.0
2.0,1.0,912.0,436557.0,1923.0,6037.0,9000.0
4.0,3.0,2214.0,550000.0,1989.0,6037.0,5441.0
3.0,1.0,1042.0,75310.0,1954.0,6037.0,6461.0
5.0,4.0,3551.0,834158.0,1999.0,6037.0,8656.0
3.0,2.0,1818.0,1634708.0,1935.0,6037.0,6702.0
3.0,2.0,1593.0,93976.0,1967.0,6037.0,5008.0
2.0,1.0,864.0,418748.0,1956.0,6037.0,9343.0
5.0,3.0,3259.0,586706.0,1974.0,6037.0,16285.0
3.0,3.0,1546.0,568097.0,1989.0,6037.0,4464.0
5.0,5.5,4379.0,1456000.0,1993.0,6111.0,20000.0
3.0,2.0,1787.0,436156.0,1952.0,6059.0,7600.0
5.0,2.0,2911.0,1192600.0,1924.0,6037.0,
4.0,3.0,2462.0,251000.0,1989.0,6037.0,6600.0
4.0,3.0,2488.0,1006212.0,1969.0,6037.0,6697.0
2.0,2.0,1054.0,274049.0,1975.0,6059.0,1967.0
3.0,2.5,2906.0,391960.0,1977.0,6059.0,6000.0
2.0,1.0,750.0,68310.0,1978.0,6037.0,1774617.0
4.0,3.0,1780.0,238400.0,1990.0,6037.0,6669.0
3.0,2.0,1401.0,320607.0,1937.0,6037.0,5963.0
5.0,3.0,2779.0,1050903.0,2003.0,6111.0,2450.0
4.0,4.0,2051.0,133960.0,1960.0,6037.0,8100.0
3.0,2.0,1973.0,614000.0,1996.0,6111.0,7964.0
4.0,2.0,1633.0,456000.0,1963.0,6111.0,8690.0
3.0,2.0,1281.0,205000.0,1990.0,6037.0,6843.0
3.0,3.0,3350.0,1356610.0,2002.0,6059.0,5310.0
3.0,2.0,1026.0,323614.0,1977.0,6037.0,6499.0
4.0,2.0,2048.0,739669.0,1971.0,6111.0,10500.0
3.0,2.0,1611.0,237767.0,1959.0,6111.0,7596.0
5.0,3.0,2901.0,470040.0,1994.0,6059.0,5460.0
3.0,3.0,1911.0,349662.0,1970.0,6037.0,6299.0
3.0,2.0,1281.0,323195.0,1978.0,6111.0,5424.0
4.0,3.0,2226.0,91429.0,1955.0,6059.0,7062.0
5.0,3.0,2527.0,144264.0,1964.0,6059.0,9620.0
3.0,4.0,3284.0,1000.0,1985.0,6037.0,55926.0
2.0,1.0,1392.0,80248.0,1955.0,6037.0,15865.0
4.0,3.0,2394.0,280911.0,1975.0,6037.0,22490.0
4.0,3.0,3178.0,575000.0,1988.0,6037.0,47712.0
4.0,2.0,1576.0,313850.0,1946.0,6037.0,5513.0
3.0,1.0,1154.0,362951.0,1947.0,6037.0,6002.0
2.0,1.0,1218.0,269478.0,1921.0,6037.0,5940.0
3.0,2.0,1358.0,100462.0,1956.0,6037.0,8447.0
3.0,2.0,2086.0,68002.0,1967.0,6059.0,6800.0
3.0,2.0,1460.0,76781.0,1972.0,6037.0,5227.0
5.0,3.0,2278.0,639483.0,1966.0,6037.0,6735.0
3.0,2.0,1305.0,112112.0,1968.0,6037.0,5087.0
3.0,2.0,1795.0,410538.0,1956.0,6037.0,9319.0
4.0,2.0,1718.0,174075.0,1978.0,6037.0,8442.0
4.0,2.0,1375.0,646713.0,1962.0,6059.0,6650.0
2.0,1.0,810.0,197643.0,1944.0,6037.0,5003.0
3.0,2.0,2277.0,163041.0,1961.0,6059.0,10200.0
3.0,1.0,1028.0,502548.0,1950.0,6037.0,5293.0
4.0,3.0,3228.0,410046.0,1925.0,6037.0,13372.0
2.0,1.0,950.0,66019.0,1951.0,6037.0,9022.0
3.0,2.0,1649.0,766294.0,1931.0,6037.0,6179.0
1.0,1.0,624.0,253458.0,1923.0,6037.0,2580.0
3.0,2.0,1531.0,484479.0,1978.0,6111.0,10914.0
2.0,2.0,1485.0,997112.0,1978.0,6111.0,50745.0
4.0,3.0,2625.0,480505.0,2002.0,6037.0,132132.0
2.0,2.0,1120.0,440137.0,1977.0,6059.0,5438.0
4.0,2.0,1912.0,270240.0,1979.0,6059.0,6600.0
4.0,4.0,2336.0,1312021.0,1941.0,6037.0,9000.0
2.0,1.0,990.0,93599.0,1949.0,6037.0,19968.0
2.0,1.0,1015.0,410000.0,1922.0,6037.0,4707.0
3.0,2.0,1144.0,467783.0,1964.0,6059.0,7700.0
3.0,2.0,1307.0,368106.0,1959.0,6059.0,7207.0
5.0,4.0,3232.0,180063.0,1984.0,6037.0,4582.0
4.0,2.0,2057.0,187967.0,1975.0,6037.0,9001.0
3.0,1.0,962.0,1263351.0,1923.0,6037.0,3599.0
6.0,3.0,2349.0,116758.0,1964.0,6059.0,6120.0
6.0,8.0,10116.0,10152678.0,1935.0,6037.0,131389.0
3.0,2.0,2132.0,1119792.0,1912.0,6037.0,7515.0
2.0,1.0,810.0,210626.0,1944.0,6037.0,5000.0
2.0,3.0,2123.0,610117.0,1967.0,6037.0,15708.0
1.0,3.0,2504.0,1600000.0,1958.0,6037.0,23497.0
4.0,3.0,2102.0,90864.0,1967.0,6037.0,6013.0
3.0,2.5,2280.0,629337.0,1962.0,6111.0,13247.0
4.0,3.0,2525.0,2531017.0,1941.0,6037.0,8329.0
3.0,2.0,1488.0,515155.0,1964.0,6059.0,8418.0
3.0,2.0,1314.0,557000.0,1963.0,6037.0,5002.0
3.0,3.0,1903.0,379148.0,2009.0,6037.0,3113.0
3.0,1.0,1045.0,220113.0,1941.0,6037.0,6446.0
3.0,2.0,1276.0,379110.0,1944.0,6037.0,5382.0
3.0,2.0,2151.0,596554.0,1925.0,6037.0,21139.0
3.0,2.0,1973.0,965543.0,1965.0,6037.0,9247.0
4.0,3.0,1855.0,621319.0,1953.0,6037.0,5895.0
2.0,2.0,1613.0,316396.0,1954.0,6037.0,13348.0
6.0,4.0,3680.0,373000.0,2004.0,6037.0,12829.0
3.0,2.0,1494.0,456885.0,1979.0,6059.0,5000.0
2.0,1.0,1404.0,49029.0,1947.0,6037.0,5933.0
2.0,1.0,1310.0,440099.0,1929.0,6037.0,6835.0
4.0,3.5,4063.0,875018.0,1978.0,6059.0,10625.0
3.0,3.0,1856.0,390186.0,1959.0,6111.0,16739.0
4.0,3.0,2599.0,123636.0,1987.0,6059.0,8250.0
3.0,2.5,1408.0,477954.0,1995.0,6059.0,3375.0
3.0,2.0,1685.0,257959.0,1973.0,6059.0,4120.0
2.0,1.0,1108.0,600515.0,1941.0,6037.0,5484.0
3.0,1.0,938.0,47165.0,1946.0,6037.0,6678.0
3.0,2.0,3171.0,226250.0,1946.0,6037.0,29931.0
3.0,2.0,1470.0,73059.0,1960.0,6037.0,10843.0
4.0,4.0,3482.0,332874.0,2004.0,6037.0,7518.0
4.0,3.0,1911.0,583367.0,2009.0,6059.0,2103.0
3.0,2.0,1650.0,265781.0,1968.0,6111.0,6600.0
6.0,5.0,3057.0,278138.0,2007.0,6037.0,6818.0
5.0,4.5,2362.0,1203836.0,1988.0,6111.0,99752.0
3.0,3.0,1711.0,546433.0,1953.0,6037.0,10442.0
3.0,1.0,1807.0,150000.0,1911.0,6037.0,6626.0
4.0,3.0,3537.0,1076128.0,1988.0,6059.0,28896.0
3.0,2.0,1257.0,462900.0,1930.0,6111.0,5000.0
3.0,2.0,1445.0,340674.0,1958.0,6111.0,11081.0
2.0,1.0,1100.0,582000.0,1920.0,6037.0,3130.0
2.0,1.0,825.0,329000.0,1947.0,6037.0,6035.0
4.0,3.0,1876.0,127119.0,1993.0,6037.0,7315.0
3.0,2.5,2043.0,564210.0,1976.0,6059.0,5704.0
3.0,3.0,1552.0,80745.0,1957.0,6059.0,9060.0
2.0,1.0,864.0,194738.0,1952.0,6037.0,5063.0
3.0,1.0,1176.0,215183.0,1952.0,6037.0,5747.0
4.0,2.0,2071.0,99368.0,1935.0,6037.0,7414.0
3.0,2.5,1574.0,605381.0,1997.0,6059.0,3654.0
3.0,3.0,1907.0,650764.0,1949.0,6037.0,7479.0
5.0,4.0,3175.0,1160887.0,1929.0,6037.0,6959.0
3.0,2.5,1688.0,314659.0,2002.0,6059.0,3474.0
3.0,3.0,3186.0,527506.0,1979.0,6059.0,9685.0
3.0,1.0,1200.0,437000.0,1951.0,6037.0,6014.0
3.0,2.0,2072.0,1443004.0,1951.0,6037.0,15261.0
4.0,3.0,1903.0,654519.0,1976.0,6059.0,5800.0
3.0,2.0,1447.0,473197.0,1954.0,6037.0,5914.0
2.0,1.0,862.0,61874.0,1951.0,6037.0,5999.0
2.0,1.0,640.0,235183.0,1947.0,6037.0,4700.0
4.0,2.0,1447.0,299856.0,1962.0,6111.0,4795.0
3.0,1.0,1172.0,394000.0,1955.0,6037.0,4601.0
3.0,1.0,1000.0,438587.0,1944.0,6037.0,5971.0
2.0,1.0,1280.0,79477.0,1952.0,6037.0,12325.0
2.0,1.0,804.0,56696.0,1949.0,6037.0,5469.0
4.0,3.5,2825.0,127938.0,1965.0,6059.0,8560.0
3.0,2.0,1770.0,77823.0,1963.0,6037.0,7495.0
3.0,2.0,1873.0,267748.0,1960.0,6037.0,8910.0
3.0,1.0,1170.0,159148.0,1951.0,6037.0,6285.0
3.0,3.0,1718.0,152121.0,1986.0,6037.0,7168.0
3.0,2.0,1690.0,100489.0,1954.0,6037.0,7479.0
3.0,2.0,1256.0,166319.0,1968.0,6059.0,5000.0
3.0,2.0,1321.0,153237.0,1946.0,6037.0,5860.0
3.0,2.0,1290.0,116833.0,1986.0,6037.0,7418.0
3.0,2.0,1564.0,115865.0,1988.0,6037.0,8184.0
2.0,1.0,700.0,28247.0,1949.0,6037.0,6052.0
2.0,1.0,994.0,91988.0,1922.0,6037.0,5403.0
3.0,3.0,2151.0,607000.0,1944.0,6059.0,26600.0
4.0,2.5,2049.0,576199.0,1996.0,6059.0,4600.0
4.0,2.0,1750.0,232993.0,1994.0,6037.0,13157.0
3.0,2.0,1306.0,209320.0,1959.0,6059.0,9840.0
3.0,3.0,2016.0,126700.0,1965.0,6037.0,7235.0
4.0,2.0,1868.0,178282.0,1960.0,6037.0,11118.0
5.0,3.5,3560.0,1401569.0,2015.0,6059.0,8255.0
5.0,2.0,1672.0,223834.0,1952.0,6037.0,5140.0
4.0,3.0,3024.0,1933676.0,1925.0,6037.0,6604.0
6.0,3.0,3764.0,866339.0,1965.0,6059.0,7980.0
3.0,1.0,1088.0,33950.0,1955.0,6037.0,6515.0
3.0,2.0,2070.0,362797.0,1979.0,6111.0,11021.0
4.0,3.0,2099.0,416087.0,1930.0,6037.0,4133.0
3.0,2.0,1040.0,44270.0,1955.0,6037.0,5984.0
4.0,2.0,1537.0,388565.0,1955.0,6037.0,6210.0
3.0,3.0,2036.0,652386.0,1955.0,6059.0,12000.0
5.0,4.0,3054.0,281275.0,2001.0,6037.0,11289.0
1.0,2.0,2361.0,730578.0,1906.0,6037.0,7232.0
3.0,2.0,1607.0,231305.0,1978.0,6037.0,3827.0
5.0,2.0,2118.0,234476.0,1963.0,6059.0,9266.0
3.0,2.0,1597.0,564488.0,1962.0,6059.0,6500.0
3.0,2.0,1657.0,466674.0,1939.0,6037.0,6002.0
3.0,2.0,1882.0,540822.0,2002.0,6059.0,5000.0
3.0,2.0,1464.0,357547.0,1964.0,6037.0,8057.0
4.0,1.0,2090.0,529865.0,1903.0,6037.0,6754.0
5.0,3.5,2438.0,512470.0,1997.0,6111.0,8891.0
3.0,2.0,1497.0,120492.0,1953.0,6037.0,6737.0
4.0,4.0,3102.0,635558.0,2000.0,6111.0,5476.0
4.0,3.0,2177.0,357736.0,1979.0,6037.0,10186.0
3.0,2.0,1627.0,327812.0,1986.0,6111.0,9190.0
2.0,2.0,1423.0,308541.0,1986.0,6111.0,6388.0
4.0,3.0,3019.0,280208.0,2006.0,6037.0,10002.0
4.0,3.0,1871.0,260000.0,1995.0,6037.0,13085.0
4.0,2.5,2198.0,653689.0,2011.0,6059.0,3434.0
2.0,2.0,1503.0,494426.0,1977.0,6059.0,3774.0
4.0,3.0,2699.0,261190.0,1972.0,6037.0,5908.0
3.0,2.0,1748.0,384198.0,1956.0,6037.0,7452.0
2.0,2.0,912.0,413177.0,1919.0,6037.0,2872.0
3.0,2.0,1834.0,1599018.0,1924.0,6037.0,8497.0
3.0,2.5,2398.0,179287.0,1976.0,6059.0,10200.0
4.0,4.0,3275.0,1419139.0,1959.0,6037.0,12696.0
3.0,1.0,1706.0,79891.0,1937.0,6037.0,4803.0
4.0,2.0,1650.0,62700.0,1967.0,6037.0,6823.0
2.0,1.0,948.0,366307.0,1949.0,6037.0,6363.0
2.0,1.0,1171.0,67460.0,1950.0,6037.0,7840.0
4.0,2.0,1383.0,218398.0,1954.0,6037.0,5967.0
5.0,4.0,4222.0,1298711.0,1962.0,6037.0,14607.0
3.0,2.0,1446.0,325693.0,1976.0,6111.0,6815.0
3.0,2.0,1581.0,122586.0,1953.0,6037.0,6166.0
5.0,4.0,4784.0,1235692.0,1990.0,6037.0,12978.0
3.0,3.0,2200.0,679885.0,1949.0,6037.0,11427.0
2.0,1.5,1319.0,47617.0,1957.0,6111.0,9980.0
3.0,2.0,1216.0,243505.0,1955.0,6037.0,8548.0
2.0,1.0,699.0,299900.0,1956.0,6037.0,2965.0
3.0,1.5,1698.0,286606.0,1979.0,6111.0,2588.0
3.0,2.0,1421.0,500972.0,1954.0,6059.0,8160.0
2.0,1.0,864.0,377704.0,1925.0,6037.0,4194.0
2.0,2.0,1257.0,485000.0,1955.0,6059.0,7192.0
3.0,2.0,1392.0,527930.0,1976.0,6059.0,3480.0
4.0,2.5,2218.0,296665.0,1968.0,6111.0,6283.0
3.0,2.0,1453.0,238560.0,1976.0,6059.0,4311.0
1.0,1.0,576.0,36395.0,1946.0,6037.0,8001.0
2.0,1.0,608.0,393934.0,1926.0,6037.0,4167.0
3.0,2.0,1538.0,108555.0,1942.0,6037.0,5034.0
2.0,2.0,1610.0,543906.0,1954.0,6037.0,7501.0
3.0,2.0,1558.0,253586.0,1985.0,6037.0,6874.0
7.0,3.0,2974.0,251000.0,1912.0,6037.0,13636.0
3.0,2.0,1628.0,362628.0,1980.0,6059.0,5000.0
3.0,2.5,1860.0,456738.0,1976.0,6059.0,6975.0
5.0,3.0,2652.0,423549.0,1994.0,6059.0,5850.0
4.0,2.0,1582.0,267056.0,1962.0,6037.0,8413.0
3.0,2.0,1428.0,148326.0,1987.0,6037.0,7478.0
3.0,1.0,1196.0,473958.0,1941.0,6037.0,5473.0
3.0,2.0,1554.0,415050.0,1960.0,6037.0,7986.0
3.0,2.0,2030.0,311201.0,1966.0,6037.0,10047.0
5.0,3.5,4419.0,1001600.0,1985.0,6059.0,6256.0
3.0,3.0,2531.0,191119.0,1957.0,6037.0,18278.0
1.0,1.0,768.0,116837.0,1922.0,6037.0,6649.0
4.0,4.5,4104.0,1116579.0,1997.0,6059.0,12720.0
3.0,2.0,1739.0,949681.0,1941.0,6037.0,6670.0
3.0,3.0,2011.0,545000.0,1982.0,6037.0,5789.0
4.0,2.0,1498.0,115798.0,1988.0,6037.0,6865.0
5.0,3.0,2454.0,1177689.0,1955.0,6037.0,5502.0
4.0,2.0,1747.0,579898.0,1957.0,6059.0,7508.0
3.0,2.0,1205.0,357140.0,1964.0,6111.0,6664.0
3.0,2.0,1470.0,516713.0,1976.0,6059.0,6000.0
4.0,3.0,2725.0,893419.0,1978.0,6037.0,40548.0
3.0,2.5,1814.0,588818.0,2004.0,6059.0,2336.0
2.0,1.0,1351.0,757771.0,1953.0,6037.0,7161.0
4.0,3.5,3787.0,1131000.0,1992.0,6111.0,10578.0
5.0,2.0,1816.0,223833.0,1965.0,6037.0,5384.0
4.0,2.5,2740.0,788308.0,1972.0,6059.0,5122.0
3.0,2.0,1272.0,73134.0,1958.0,6059.0,7688.0
3.0,3.0,2410.0,223528.0,2000.0,6037.0,9382.0
4.0,2.0,1605.0,176039.0,1956.0,6037.0,7330.0
3.0,1.0,2012.0,363203.0,1954.0,6037.0,5840.0
3.0,2.5,1728.0,220476.0,1969.0,6059.0,6000.0
2.0,1.0,909.0,60211.0,1941.0,6037.0,6381.0
4.0,3.0,3252.0,696948.0,2002.0,6059.0,8282.0
3.0,2.0,1272.0,184000.0,1989.0,6037.0,7150.0
3.0,2.0,1812.0,95709.0,1973.0,6059.0,9768.0
4.0,2.5,2149.0,439349.0,1964.0,6059.0,15000.0
3.0,2.0,1705.0,371636.0,1955.0,6037.0,5299.0
3.0,2.0,1479.0,66013.0,1956.0,6037.0,6959.0
3.0,2.0,1849.0,547856.0,1956.0,6037.0,5297.0
3.0,2.5,1814.0,463969.0,1980.0,6111.0,7394.0
2.0,2.0,1706.0,1146214.0,1951.0,6037.0,7902.0
6.0,7.5,10345.0,9837578.0,2002.0,6111.0,291249.0
3.0,2.0,1400.0,128189.0,1952.0,6037.0,25652.0
3.0,2.5,1367.0,228380.0,1973.0,6059.0,2012.0
2.0,2.0,1473.0,773000.0,1955.0,6037.0,8395.0
4.0,3.0,2309.0,1555152.0,1929.0,6037.0,10001.0
5.0,3.0,2760.0,718000.0,1967.0,6059.0,6560.0
3.0,3.0,4913.0,440481.0,1955.0,6037.0,17600.0
4.0,2.0,1304.0,393895.0,1964.0,6111.0,6500.0
4.0,1.0,1653.0,2249000.0,1943.0,6037.0,8392.0
4.0,3.0,2057.0,202110.0,1951.0,6037.0,7418.0
2.0,3.0,1482.0,549928.0,1955.0,6037.0,2125.0
3.0,1.0,1248.0,80886.0,1933.0,6037.0,9000.0
4.0,2.0,1700.0,546434.0,1959.0,6037.0,44904.0
5.0,5.0,3455.0,891017.0,2000.0,6037.0,5000.0
4.0,2.5,1306.0,188253.0,1964.0,6059.0,1075.0
4.0,4.5,3598.0,1025000.0,2006.0,6059.0,6182.0
2.0,2.0,1613.0,93776.0,1950.0,6037.0,8832.0
3.0,2.0,1800.0,589000.0,1972.0,6059.0,11600.0
4.0,2.0,1858.0,606945.0,1977.0,6111.0,6457.0
4.0,3.0,3260.0,1228864.0,1975.0,6037.0,32048.0
4.0,2.0,1595.0,228848.0,1947.0,6037.0,7499.0
3.0,2.0,1260.0,145901.0,1962.0,6037.0,7360.0
3.0,2.0,1748.0,271250.0,1965.0,6037.0,7481.0
3.0,1.5,1650.0,114087.0,1959.0,6059.0,6100.0
3.0,3.0,1496.0,546465.0,1976.0,6037.0,14098.0
2.0,2.0,1404.0,514000.0,1948.0,6037.0,9325.0
6.0,4.0,4001.0,916817.0,1969.0,6037.0,13444.0
4.0,2.0,2102.0,323760.0,1953.0,6037.0,10369.0
2.0,2.0,1335.0,5513247.0,1957.0,6037.0,7121.0
5.0,2.5,2095.0,76883.0,1964.0,6059.0,7205.0
3.0,2.0,1728.0,231615.0,1964.0,6037.0,11704.0
4.0,2.0,1400.0,604000.0,1954.0,6037.0,6089.0
3.0,1.0,1000.0,375000.0,1953.0,6037.0,3774.0
2.0,1.0,990.0,274580.0,1911.0,6037.0,3162.0
3.0,1.0,1149.0,385000.0,1955.0,6037.0,5428.0
3.0,4.0,2829.0,1886282.0,1941.0,6037.0,6023.0
5.0,4.5,4737.0,1606483.0,2004.0,6059.0,20823.0
3.0,1.0,1090.0,352263.0,1950.0,6037.0,6267.0
3.0,1.0,1413.0,45511.0,1925.0,6037.0,6202.0
4.0,3.5,2525.0,481609.0,1964.0,6059.0,7300.0
4.0,5.5,4157.0,1623981.0,2005.0,6059.0,18662.0
2.0,1.0,1538.0,50488.0,1941.0,6037.0,7107.0
4.0,3.0,2504.0,2500000.0,1952.0,6037.0,30097.0
3.0,3.0,1517.0,395952.0,1922.0,6037.0,3400.0
3.0,2.0,1196.0,53469.0,1959.0,6059.0,7400.0
4.0,2.0,1528.0,418047.0,1961.0,6037.0,8609.0
4.0,3.0,3008.0,653325.0,2002.0,6059.0,5568.0
3.0,4.0,4373.0,857213.0,1953.0,6037.0,9241.0
2.0,1.0,825.0,112512.0,1941.0,6037.0,6030.0
4.0,5.0,5770.0,1866542.0,1993.0,6037.0,21715.0
2.0,1.0,1169.0,43441.0,1947.0,6037.0,6247.0
4.0,3.0,3173.0,758538.0,1982.0,6111.0,7716.0
3.0,2.0,1475.0,469552.0,1955.0,6037.0,6600.0
5.0,3.0,2144.0,316589.0,1984.0,6037.0,6283.0
4.0,2.0,1320.0,454922.0,1955.0,6037.0,6263.0
4.0,3.0,2401.0,679000.0,2006.0,6059.0,3710.0
3.0,2.0,1666.0,96231.0,1959.0,6037.0,4226.0
3.0,2.0,1635.0,110998.0,1955.0,6037.0,7031.0
3.0,2.0,1424.0,261515.0,1940.0,6037.0,6726.0
3.0,1.0,980.0,333958.0,1947.0,6037.0,6000.0
4.0,3.0,2247.0,498687.0,1953.0,6059.0,13420.0
2.0,1.0,864.0,70852.0,1922.0,6037.0,4370.0
3.0,2.0,1179.0,500578.0,1941.0,6037.0,9588.0
4.0,2.0,1740.0,579897.0,1964.0,6037.0,11210.0
4.0,3.0,1419.0,296970.0,1963.0,6037.0,5372.0
4.0,3.0,2586.0,1031631.0,1988.0,6037.0,1551.0
4.0,2.0,2192.0,338000.0,1990.0,6037.0,9250.0
4.0,2.5,2065.0,502808.0,1977.0,6059.0,6000.0
4.0,3.0,2565.0,394909.0,1977.0,6059.0,7140.0
3.0,2.0,1252.0,116667.0,1981.0,6037.0,30641.0
3.0,3.0,1875.0,92858.0,1969.0,6059.0,9728.0
4.0,3.0,1884.0,435124.0,1950.0,6037.0,4843.0
3.0,2.5,2368.0,654244.0,2003.0,6059.0,3375.0
4.0,3.0,2059.0,324397.0,1981.0,6059.0,5500.0
5.0,2.0,1943.0,78025.0,1966.0,6037.0,7207.0
3.0,2.0,2130.0,153049.0,1941.0,6037.0,7457.0
4.0,3.0,2174.0,625496.0,1966.0,6059.0,5500.0
3.0,3.0,2866.0,518490.0,1990.0,6059.0,6500.0
4.0,3.0,3048.0,602135.0,1989.0,6111.0,5625.0
3.0,2.0,1310.0,217168.0,1970.0,6111.0,7153.0
4.0,2.0,1197.0,,1954.0,6059.0,7210.0
3.0,2.0,1290.0,141745.0,1986.0,6037.0,9508.0
3.0,2.0,1122.0,55676.0,1960.0,6059.0,6000.0
4.0,2.0,1576.0,455000.0,1977.0,6111.0,6887.0
3.0,2.5,1691.0,670000.0,1996.0,6059.0,2281.0
4.0,2.5,1856.0,421232.0,1968.0,6059.0,5000.0
2.0,1.0,884.0,294421.0,1985.0,6037.0,3349.0
4.0,3.0,2399.0,647729.0,1964.0,6059.0,7425.0
4.0,2.0,1360.0,435784.0,1977.0,6059.0,5400.0
4.0,4.0,3374.0,1686427.0,1992.0,6037.0,6698.0
4.0,5.0,4000.0,2597367.0,2013.0,6037.0,
2.0,2.0,1281.0,165100.0,1928.0,6037.0,51693.0
4.0,2.0,1629.0,162319.0,1959.0,6037.0,10998.0
2.0,1.0,958.0,505081.0,1926.0,6037.0,6808.0
5.0,2.5,1786.0,73350.0,1965.0,6059.0,6000.0
4.0,3.0,3456.0,529714.0,1944.0,6037.0,9624.0
3.0,2.0,1310.0,405688.0,1968.0,6111.0,6500.0
4.0,2.0,1289.0,167725.0,1962.0,6059.0,6000.0
4.0,3.0,3200.0,769174.0,1997.0,6059.0,6500.0
2.0,2.0,1347.0,503557.0,1941.0,6037.0,6999.0
4.0,2.0,1664.0,303469.0,1961.0,6111.0,17568.0
2.0,3.0,1941.0,317646.0,1995.0,6059.0,3500.0
3.0,4.5,3614.0,766109.0,1991.0,6059.0,8400.0
4.0,3.0,3045.0,854038.0,2007.0,6037.0,
3.0,2.0,1604.0,542211.0,1971.0,6059.0,7560.0
2.0,1.0,750.0,72431.0,1933.0,6037.0,5103.0
4.0,2.5,2044.0,650146.0,1992.0,6059.0,5900.0
2.0,2.0,1049.0,418000.0,1989.0,6111.0,4040.0
3.0,2.0,1120.0,432624.0,1975.0,6059.0,5304.0
4.0,3.0,2079.0,704303.0,1915.0,6037.0,6072.0
